"resp","rt"
1,0.05
1,0.164
1,0.188
1,0.197
1,0.199
1,0.202
1,0.203
1,0.203
1,0.204
1,0.206
1,0.207
1,0.213
1,0.213
1,0.213
1,0.214
1,0.215
1,0.215
1,0.216
1,0.217
1,0.218
1,0.218
1,0.219
1,0.219
1,0.22
1,0.22
1,0.221
1,0.221
1,0.221
1,0.223
1,0.224
1,0.224
1,0.225
1,0.225
1,0.225
1,0.225
1,0.225
1,0.226
1,0.226
1,0.226
1,0.226
1,0.227
1,0.227
1,0.227
1,0.227
1,0.228
1,0.228
1,0.229
1,0.229
1,0.229
1,0.229
1,0.23
1,0.23
1,0.23
1,0.23
1,0.23
1,0.23
1,0.231
1,0.231
1,0.231
1,0.231
1,0.233
1,0.233
1,0.233
1,0.233
1,0.234
1,0.234
1,0.234
1,0.234
1,0.235
1,0.235
1,0.235
1,0.235
1,0.236
1,0.236
1,0.236
1,0.236
1,0.236
1,0.236
1,0.237
1,0.237
1,0.237
1,0.237
1,0.238
1,0.238
1,0.238
1,0.239
1,0.24
1,0.241
1,0.241
1,0.241
1,0.241
1,0.242
1,0.242
1,0.242
1,0.243
1,0.244
1,0.245
1,0.246
1,0.246
1,0.247
1,0.247
1,0.247
1,0.248
1,0.248
1,0.248
1,0.248
1,0.248
1,0.248
1,0.249
1,0.25
1,0.25
1,0.251
1,0.251
1,0.252
1,0.252
1,0.252
1,0.253
1,0.253
1,0.255
1,0.255
1,0.255
1,0.255
1,0.256
1,0.256
1,0.257
1,0.258
1,0.258
1,0.258
1,0.259
1,0.259
1,0.259
1,0.259
1,0.26
1,0.26
1,0.26
1,0.26
1,0.26
1,0.261
1,0.261
1,0.261
1,0.262
1,0.264
1,0.264
1,0.265
1,0.265
1,0.266
1,0.266
1,0.266
1,0.267
1,0.267
1,0.267
1,0.268
1,0.268
1,0.27
1,0.271
1,0.271
1,0.272
1,0.273
1,0.274
1,0.274
1,0.274
1,0.276
1,0.277
1,0.277
1,0.277
1,0.278
1,0.279
1,0.28
1,0.28
1,0.281
1,0.281
1,0.285
1,0.285
1,0.285
1,0.285
1,0.285
1,0.287
1,0.287
1,0.287
1,0.288
1,0.292
1,0.293
1,0.301
1,0.304
1,0.308
1,0.311
1,0.314
1,0.318
1,0.319
1,0.322
1,0.325
1,0.335
1,0.352
1,0.367
1,0.38
1,0.388
1,0.396
1,0.543
