"resp","rt"
1,0.325
1,0.325
1,0.33
1,0.332
1,0.335
1,0.337
1,0.339
1,0.34
1,0.341
1,0.343
1,0.343
1,0.344
1,0.347
1,0.348
1,0.348
1,0.348
1,0.35
1,0.351
1,0.354
1,0.354
1,0.354
1,0.355
1,0.355
1,0.357
1,0.358
1,0.358
1,0.358
1,0.358
1,0.358
1,0.36
1,0.36
1,0.36
1,0.361
1,0.362
1,0.362
1,0.364
1,0.364
1,0.365
1,0.365
1,0.365
1,0.366
1,0.366
1,0.366
1,0.366
1,0.367
1,0.367
1,0.367
1,0.367
1,0.37
1,0.37
1,0.37
1,0.37
1,0.371
1,0.371
1,0.371
1,0.371
1,0.372
1,0.373
1,0.373
1,0.374
1,0.374
1,0.375
1,0.376
1,0.377
1,0.377
1,0.377
1,0.377
1,0.378
1,0.378
1,0.379
1,0.379
1,0.379
1,0.38
1,0.38
1,0.381
1,0.381
1,0.381
1,0.382
1,0.383
1,0.383
1,0.384
1,0.385
1,0.385
1,0.386
1,0.387
1,0.387
1,0.388
1,0.388
1,0.388
1,0.388
1,0.39
1,0.39
1,0.391
1,0.391
1,0.392
1,0.393
1,0.394
1,0.395
1,0.395
1,0.396
1,0.396
1,0.397
1,0.397
1,0.398
1,0.398
1,0.399
1,0.399
1,0.399
1,0.399
1,0.4
1,0.4
1,0.4
1,0.401
1,0.401
1,0.402
1,0.403
1,0.405
1,0.405
1,0.405
1,0.406
1,0.406
1,0.407
1,0.407
1,0.408
1,0.41
1,0.41
1,0.411
1,0.411
1,0.412
1,0.413
1,0.414
1,0.414
1,0.414
1,0.414
1,0.414
1,0.416
1,0.417
1,0.417
1,0.418
1,0.419
1,0.42
1,0.423
1,0.424
1,0.426
1,0.427
1,0.428
1,0.432
1,0.432
1,0.434
1,0.434
1,0.434
1,0.436
1,0.437
1,0.437
1,0.439
1,0.44
1,0.444
1,0.444
1,0.445
1,0.447
1,0.449
1,0.455
1,0.456
1,0.457
1,0.457
1,0.463
1,0.468
1,0.469
1,0.47
1,0.47
1,0.47
1,0.471
1,0.472
1,0.475
1,0.48
1,0.481
1,0.483
1,0.489
1,0.49
1,0.496
1,0.499
1,0.508
1,0.523
1,0.524
1,0.528
1,0.532
1,0.536
1,0.556
1,0.559
1,0.575
1,0.577
1,0.578
1,0.579
1,0.594
1,0.644
1,0.68
