"resp","rt"
1,0.209
1,0.21
1,0.212
1,0.212
1,0.213
1,0.213
1,0.215
1,0.215
1,0.216
1,0.217
1,0.218
1,0.219
1,0.219
1,0.221
1,0.222
1,0.223
1,0.223
1,0.224
1,0.224
1,0.225
1,0.225
1,0.226
1,0.226
1,0.227
1,0.228
1,0.228
1,0.228
1,0.229
1,0.229
1,0.229
1,0.23
1,0.23
1,0.23
1,0.231
1,0.231
1,0.231
1,0.232
1,0.232
1,0.232
1,0.233
1,0.233
1,0.233
1,0.233
1,0.234
1,0.234
1,0.234
1,0.234
1,0.235
1,0.236
1,0.236
1,0.236
1,0.236
1,0.237
1,0.237
1,0.237
1,0.237
1,0.237
1,0.238
1,0.238
1,0.238
1,0.238
1,0.238
1,0.239
1,0.239
1,0.239
1,0.24
1,0.24
1,0.241
1,0.241
1,0.242
1,0.242
1,0.242
1,0.243
1,0.243
1,0.244
1,0.244
1,0.244
1,0.245
1,0.245
1,0.245
1,0.245
1,0.245
1,0.246
1,0.246
1,0.246
1,0.246
1,0.246
1,0.246
1,0.246
1,0.246
1,0.246
1,0.247
1,0.247
1,0.247
1,0.248
1,0.248
1,0.248
1,0.249
1,0.249
1,0.249
1,0.249
1,0.249
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,0.251
1,0.251
1,0.251
1,0.251
1,0.251
1,0.252
1,0.252
1,0.252
1,0.252
1,0.252
1,0.254
1,0.254
1,0.255
1,0.256
1,0.256
1,0.258
1,0.26
1,0.26
1,0.261
1,0.261
1,0.262
1,0.262
1,0.262
1,0.262
1,0.263
1,0.264
1,0.264
1,0.265
1,0.265
1,0.265
1,0.266
1,0.266
1,0.267
1,0.267
1,0.267
1,0.267
1,0.268
1,0.268
1,0.269
1,0.271
1,0.271
1,0.272
1,0.272
1,0.273
1,0.274
1,0.275
1,0.275
1,0.276
1,0.276
1,0.276
1,0.28
1,0.281
1,0.281
1,0.282
1,0.283
1,0.284
1,0.285
1,0.285
1,0.285
1,0.286
1,0.288
1,0.289
1,0.289
1,0.29
1,0.29
1,0.292
1,0.294
1,0.297
1,0.298
1,0.299
1,0.304
1,0.304
1,0.304
1,0.305
1,0.305
1,0.307
1,0.324
1,0.327
1,0.328
1,0.328
1,0.329
1,0.331
1,0.334
1,0.335
1,0.349
1,0.351
1,0.36
1,0.381
1,0.386
1,0.435
1,0.46
