"resp","rt"
1,0.055
1,0.095
1,0.192
1,0.196
1,0.206
1,0.209
1,0.209
1,0.213
1,0.214
1,0.219
1,0.22
1,0.221
1,0.221
1,0.222
1,0.222
1,0.222
1,0.222
1,0.223
1,0.224
1,0.224
1,0.224
1,0.226
1,0.227
1,0.227
1,0.228
1,0.228
1,0.229
1,0.229
1,0.23
1,0.231
1,0.231
1,0.231
1,0.231
1,0.232
1,0.233
1,0.233
1,0.233
1,0.233
1,0.234
1,0.235
1,0.235
1,0.235
1,0.236
1,0.237
1,0.237
1,0.237
1,0.238
1,0.238
1,0.238
1,0.238
1,0.239
1,0.239
1,0.239
1,0.239
1,0.239
1,0.24
1,0.24
1,0.24
1,0.24
1,0.24
1,0.24
1,0.241
1,0.241
1,0.241
1,0.242
1,0.243
1,0.243
1,0.243
1,0.243
1,0.243
1,0.243
1,0.243
1,0.244
1,0.245
1,0.245
1,0.245
1,0.245
1,0.245
1,0.246
1,0.246
1,0.246
1,0.246
1,0.246
1,0.246
1,0.246
1,0.247
1,0.247
1,0.247
1,0.247
1,0.248
1,0.248
1,0.248
1,0.248
1,0.248
1,0.249
1,0.25
1,0.25
1,0.25
1,0.251
1,0.252
1,0.252
1,0.252
1,0.252
1,0.252
1,0.252
1,0.252
1,0.252
1,0.253
1,0.253
1,0.253
1,0.253
1,0.253
1,0.254
1,0.255
1,0.256
1,0.256
1,0.256
1,0.257
1,0.258
1,0.258
1,0.258
1,0.258
1,0.259
1,0.259
1,0.259
1,0.26
1,0.261
1,0.261
1,0.261
1,0.261
1,0.261
1,0.262
1,0.262
1,0.262
1,0.262
1,0.263
1,0.263
1,0.266
1,0.266
1,0.266
1,0.267
1,0.267
1,0.268
1,0.269
1,0.27
1,0.27
1,0.271
1,0.271
1,0.273
1,0.273
1,0.275
1,0.275
1,0.276
1,0.277
1,0.278
1,0.279
1,0.28
1,0.282
1,0.283
1,0.284
1,0.286
1,0.287
1,0.288
1,0.289
1,0.295
1,0.297
1,0.299
1,0.302
1,0.305
1,0.308
1,0.313
1,0.316
1,0.331
1,0.351
1,0.352
1,0.364
1,0.368
1,0.369
1,0.378
1,0.384
1,0.392
1,0.399
1,0.405
1,0.407
1,0.416
1,0.43
1,0.44
1,0.444
1,0.455
1,0.471
1,0.477
1,0.486
1,0.506
1,0.531
1,0.549
1,0.57
1,0.599
1,0.761
