"resp","rt"
1,0.056
1,0.226
1,0.228
1,0.235
1,0.247
1,0.252
1,0.253
1,0.253
1,0.253
1,0.255
1,0.256
1,0.259
1,0.26
1,0.262
1,0.262
1,0.263
1,0.263
1,0.265
1,0.266
1,0.268
1,0.27
1,0.272
1,0.273
1,0.273
1,0.274
1,0.274
1,0.274
1,0.274
1,0.275
1,0.275
1,0.275
1,0.276
1,0.276
1,0.276
1,0.276
1,0.277
1,0.277
1,0.277
1,0.277
1,0.277
1,0.277
1,0.278
1,0.278
1,0.278
1,0.278
1,0.279
1,0.28
1,0.281
1,0.281
1,0.282
1,0.282
1,0.283
1,0.283
1,0.283
1,0.284
1,0.284
1,0.285
1,0.285
1,0.285
1,0.286
1,0.286
1,0.287
1,0.287
1,0.287
1,0.289
1,0.289
1,0.289
1,0.289
1,0.29
1,0.291
1,0.291
1,0.291
1,0.292
1,0.292
1,0.292
1,0.292
1,0.292
1,0.293
1,0.293
1,0.293
1,0.294
1,0.294
1,0.294
1,0.294
1,0.294
1,0.295
1,0.295
1,0.295
1,0.295
1,0.296
1,0.297
1,0.297
1,0.297
1,0.297
1,0.298
1,0.299
1,0.299
1,0.299
1,0.299
1,0.303
1,0.304
1,0.305
1,0.305
1,0.306
1,0.306
1,0.307
1,0.307
1,0.307
1,0.308
1,0.309
1,0.309
1,0.309
1,0.31
1,0.31
1,0.31
1,0.31
1,0.31
1,0.311
1,0.312
1,0.312
1,0.312
1,0.312
1,0.313
1,0.314
1,0.314
1,0.314
1,0.315
1,0.316
1,0.318
1,0.318
1,0.319
1,0.321
1,0.321
1,0.322
1,0.322
1,0.322
1,0.323
1,0.324
1,0.325
1,0.327
1,0.33
1,0.331
1,0.332
1,0.335
1,0.335
1,0.337
1,0.337
1,0.337
1,0.337
1,0.338
1,0.34
1,0.34
1,0.34
1,0.343
1,0.343
1,0.348
1,0.349
1,0.35
1,0.351
1,0.351
1,0.353
1,0.354
1,0.354
1,0.355
1,0.355
1,0.358
1,0.358
1,0.359
1,0.36
1,0.36
1,0.365
1,0.368
1,0.369
1,0.372
1,0.373
1,0.387
1,0.388
1,0.391
1,0.392
1,0.394
1,0.394
1,0.397
1,0.402
1,0.408
1,0.411
1,0.413
1,0.418
1,0.421
1,0.426
1,0.427
1,0.429
1,0.435
1,0.438
1,0.457
1,0.465
1,0.478
1,0.535
1,0.642
1,0.659
