"resp","rt"
0,0.415
1,0.318
1,0.323
1,0.335
1,0.335
1,0.34
1,0.344
1,0.345
1,0.346
1,0.348
1,0.351
1,0.353
1,0.355
1,0.355
1,0.358
1,0.362
1,0.362
1,0.362
1,0.363
1,0.366
1,0.368
1,0.373
1,0.374
1,0.374
1,0.374
1,0.374
1,0.375
1,0.376
1,0.378
1,0.379
1,0.379
1,0.38
1,0.38
1,0.381
1,0.381
1,0.383
1,0.384
1,0.386
1,0.387
1,0.387
1,0.388
1,0.388
1,0.388
1,0.388
1,0.39
1,0.392
1,0.393
1,0.393
1,0.395
1,0.395
1,0.396
1,0.396
1,0.397
1,0.398
1,0.399
1,0.402
1,0.403
1,0.403
1,0.404
1,0.404
1,0.405
1,0.406
1,0.408
1,0.409
1,0.41
1,0.41
1,0.41
1,0.411
1,0.412
1,0.412
1,0.412
1,0.413
1,0.413
1,0.414
1,0.414
1,0.414
1,0.414
1,0.414
1,0.415
1,0.415
1,0.415
1,0.415
1,0.415
1,0.415
1,0.416
1,0.416
1,0.416
1,0.416
1,0.418
1,0.419
1,0.419
1,0.419
1,0.421
1,0.421
1,0.423
1,0.424
1,0.425
1,0.426
1,0.427
1,0.428
1,0.43
1,0.431
1,0.432
1,0.433
1,0.433
1,0.433
1,0.434
1,0.434
1,0.435
1,0.435
1,0.436
1,0.436
1,0.438
1,0.439
1,0.439
1,0.439
1,0.44
1,0.44
1,0.441
1,0.442
1,0.442
1,0.442
1,0.444
1,0.445
1,0.445
1,0.447
1,0.447
1,0.448
1,0.448
1,0.451
1,0.452
1,0.452
1,0.453
1,0.454
1,0.455
1,0.455
1,0.455
1,0.455
1,0.457
1,0.458
1,0.459
1,0.461
1,0.465
1,0.465
1,0.465
1,0.466
1,0.466
1,0.467
1,0.468
1,0.47
1,0.471
1,0.473
1,0.474
1,0.476
1,0.478
1,0.479
1,0.48
1,0.481
1,0.481
1,0.482
1,0.484
1,0.485
1,0.486
1,0.486
1,0.487
1,0.49
1,0.491
1,0.491
1,0.495
1,0.496
1,0.498
1,0.499
1,0.499
1,0.507
1,0.509
1,0.511
1,0.517
1,0.52
1,0.522
1,0.523
1,0.525
1,0.527
1,0.529
1,0.531
1,0.534
1,0.535
1,0.546
1,0.549
1,0.558
1,0.565
1,0.568
1,0.575
1,0.577
1,0.599
1,0.608
1,0.618
1,0.628
