"resp","rt"
0,0.456
1,0.259
1,0.259
1,0.261
1,0.262
1,0.263
1,0.265
1,0.265
1,0.265
1,0.266
1,0.266
1,0.271
1,0.272
1,0.272
1,0.274
1,0.274
1,0.275
1,0.276
1,0.277
1,0.277
1,0.277
1,0.278
1,0.278
1,0.279
1,0.279
1,0.279
1,0.28
1,0.28
1,0.281
1,0.282
1,0.283
1,0.283
1,0.283
1,0.284
1,0.284
1,0.285
1,0.286
1,0.286
1,0.288
1,0.289
1,0.291
1,0.291
1,0.292
1,0.292
1,0.292
1,0.293
1,0.293
1,0.294
1,0.297
1,0.297
1,0.297
1,0.297
1,0.298
1,0.298
1,0.298
1,0.298
1,0.299
1,0.3
1,0.3
1,0.301
1,0.302
1,0.303
1,0.303
1,0.303
1,0.304
1,0.305
1,0.306
1,0.306
1,0.306
1,0.308
1,0.309
1,0.31
1,0.311
1,0.311
1,0.311
1,0.311
1,0.311
1,0.311
1,0.312
1,0.313
1,0.313
1,0.314
1,0.314
1,0.314
1,0.315
1,0.315
1,0.317
1,0.317
1,0.318
1,0.318
1,0.32
1,0.32
1,0.321
1,0.322
1,0.324
1,0.326
1,0.326
1,0.327
1,0.329
1,0.329
1,0.332
1,0.333
1,0.334
1,0.335
1,0.335
1,0.335
1,0.336
1,0.337
1,0.338
1,0.339
1,0.339
1,0.339
1,0.339
1,0.339
1,0.34
1,0.34
1,0.34
1,0.343
1,0.343
1,0.343
1,0.344
1,0.346
1,0.347
1,0.349
1,0.35
1,0.35
1,0.353
1,0.353
1,0.353
1,0.355
1,0.355
1,0.357
1,0.357
1,0.358
1,0.36
1,0.362
1,0.362
1,0.366
1,0.367
1,0.367
1,0.368
1,0.368
1,0.369
1,0.37
1,0.371
1,0.371
1,0.372
1,0.372
1,0.373
1,0.373
1,0.374
1,0.374
1,0.375
1,0.375
1,0.376
1,0.377
1,0.379
1,0.38
1,0.38
1,0.381
1,0.381
1,0.382
1,0.386
1,0.387
1,0.388
1,0.392
1,0.392
1,0.394
1,0.395
1,0.396
1,0.398
1,0.401
1,0.401
1,0.403
1,0.404
1,0.406
1,0.407
1,0.407
1,0.408
1,0.41
1,0.411
1,0.412
1,0.413
1,0.418
1,0.423
1,0.424
1,0.426
1,0.428
1,0.434
1,0.436
1,0.445
1,0.451
1,0.451
1,0.457
1,0.46
1,0.475
1,0.509
